Unnamed: 0,capacity,days,mileage,ave_Tem,mean_Q,median_Q,std_Q,delta_Q,mean_dV,median_dV,std_dV,delta_dV,mean_current,max_current,cha_end_v,t_min,t_min_mean
1278,144.6234568,1310.785938,80703.1,16.48384089,8.385067593,8.021681014,4.53344414,18.64684435,50.31147541,52.0,3.646426428,16,104.0655738,115.9,4.22,23,24.98360656
1279,137.979971,1444.36485,104545.7,25.50676983,8.298720854,7.885925672,4.689209043,20.71039253,51.28070175,53.0,3.406672431,16,111.3631579,122.1,4.22,23,25.31578947
1280,141.7135879,1556.519282,128372.5,28.26720075,10.53311971,10.453263,5.468995842,20.44880769,42.07936508,42.0,1.515020952,6,118.8174603,120.2,4.22,31,32.44444444
1281,142.9962817,1129.928715,28101.8,30.52079395,10.84350486,10.75185872,5.6075709,21.30283687,39.13114754,39.0,1.498364243,10,126.2918033,127.6,4.22,34,34.81967213
1282,125.8335151,925.3300694,5314.8,21.125,8.962545937,8.996216309,4.657244322,17.03549431,53.86075949,54.0,4.226900523,17,72.00632911,93.0,4.22,16,18.92405063
1283,139.0452965,1192.735313,55943.9,31.40197095,12.02351391,12.037625,5.817389212,22.61786663,53.14925373,53.0,3.08222507,11,115.1179104,128.3,4.212,36,36.0
1284,136.154488,1459.49515,91824.1,26.9384715,10.54751523,10.3104732,5.584089508,21.23894274,53.71428571,54.0,2.93543524,13,116.7126984,118.9,4.208,34,34.0
1285,137.6134878,1476.407315,97197.8,30.06719653,10.53171191,10.43805486,5.371207824,20.41382443,51.36764706,52.0,2.274567908,10,109.4132353,110.5,4.22,34,33.66176471
1286,147.9334413,978.4207639,762.6,24.61480363,11.54141687,11.47393268,5.783448797,22.24990514,47.93650794,49.0,2.053823503,10,127.4587302,128.5,4.22,28,30.31746032
1287,148.6724764,981.4269213,1234.1,23.65,11.47264337,11.40062756,5.814251613,22.3098548,48.07936508,49.0,1.986474801,10,126.7079365,127.6,4.22,28,29.77777778
1288,149.1089724,990.4306944,2398.7,25.89004458,11.35587273,11.21464234,5.811250785,22.75425853,47.3015873,48.0,2.120459075,12,125.6111111,126.7,4.22,30,31.31746032
1289,147.0602605,993.4533449,2915.8,25.85876623,11.41993166,11.18898146,5.97441175,23.53895365,46.74603175,47.0,2.152652509,12,126.9698413,128.3,4.22,29,30.41269841
1290,148.2340554,1001.723472,4137.1,24.6880597,11.34247352,11.28767081,5.806878551,22.05489066,45.36507937,46.0,1.819659721,11,126.1555556,127.2,4.22,29,30.65079365
1291,151.7454092,1001.723472,4137.1,15.95589888,11.34247352,11.28767081,5.806878551,22.05489066,45.36507937,46.0,1.819659721,11,126.1555556,127.2,4.22,29,30.65079365
1292,159.5067915,1006.675012,4734.4,15.86710586,11.59978508,11.4720094,5.781709781,22.21869029,46.4375,46.0,2.714975829,13,126.178125,127.6,4.22,28,30.0625
1293,148.6763977,1006.675012,4734.4,24.83229329,11.59978508,11.4720094,5.781709781,22.21869029,46.4375,46.0,2.714975829,13,126.178125,127.6,4.22,28,30.0625
1294,150.0753261,1015.678252,6266.7,20.08544892,10.69687811,10.61790036,5.673174306,21.25940976,45.19354839,45.0,2.36123744,15,126.1,127.7,4.22,33,33.0
1295,145.6664715,1019.692361,6920.5,23.08665402,11.74970113,11.74061029,5.606396769,21.93895602,46.72307692,46.0,2.787376447,15,126.1,127.4,4.22,31,31.83076923
1296,150.7093593,1023.637477,7565.7,19.16315453,11.46622178,11.43514362,5.746695915,21.98483011,47.01587302,47.0,2.566524817,15,126.3079365,128.3,4.22,31,31.6031746
1297,149.8421685,1028.48706,8146.0,26.47104851,11.70984962,11.68777643,5.766588818,22.44192792,44.77777778,45.0,2.214271491,12,125.584127,127.0,4.219,31,32.06349206
1298,149.1677305,1030.571863,8472.7,21.31343284,11.44927512,11.3956827,5.660803556,21.95230382,45.15873016,45.0,2.205378341,15,126.1634921,127.5,4.22,32,32.87301587
1299,146.9529119,1034.67985,9090.9,25.47720365,11.21254714,11.25080217,5.82561151,22.14013146,45.25396825,46.0,2.092831711,15,125.8095238,127.1,4.221,29,31.06349206
1300,147.009691,1034.67985,9090.9,25.88765823,11.21254714,11.25080217,5.82561151,22.14013146,45.25396825,46.0,2.092831711,15,125.8095238,127.1,4.221,29,31.06349206
1301,143.8135157,1039.550498,9809.1,24.69459459,11.76359499,11.75343387,5.792367818,22.19862992,45.47692308,46.0,2.076296202,12,126.1523077,127.5,4.22,30,31.24615385
1302,152.6835249,1042.605185,10081.0,21.63304515,11.71336057,11.68788177,5.72476201,22.14349655,45.34848485,45.0,2.232626014,11,125.9742424,127.5,4.219,29,30.54545455
1303,147.9536819,1044.758206,10407.2,20.0758142,11.16902929,11.12013198,5.644954618,21.63051878,45.9047619,46.0,2.723876123,15,126.231746,127.4,4.221,31,32.53968254
1304,150.9921849,1061.695104,12330.2,27.4919708,11.94251847,11.89569724,5.720864173,22.35397682,45.09090909,45.0,2.574509502,14,126.0424242,127.4,4.221,31,32.27272727
1305,163.9777298,1063.888461,12632.8,25.33094307,11.27471314,11.19604346,5.679107852,22.06355784,45.14285714,45.0,2.474358297,14,125.6634921,126.8,4.219,33,33.0
1306,146.0776993,1063.888461,12632.8,28.29048843,11.27471314,11.19604346,5.679107852,22.06355784,45.14285714,45.0,2.474358297,14,125.6634921,126.8,4.219,33,33.0
1307,155.2765812,1065.813993,12916.3,30.67513304,11.83231764,11.83337673,5.634579401,22.02297647,45.56923077,46.0,2.860711212,18,126.0030769,127.1,4.221,36,35.83076923
1308,145.5852653,1077.748565,14690.7,25.17418033,11.69115085,11.67068653,5.744242377,22.24182993,45.90909091,46.0,2.179291466,12,126.0378788,127.4,4.22,30,31.34848485
1309,146.2099645,1085.682859,15494.8,28.044,10.88069717,10.81851901,5.610491364,21.06173097,45.53225806,46.0,2.00577989,12,125.9129032,127.1,4.22,34,34.0
1310,147.5677545,1085.682859,15494.8,27.02105263,10.88069717,10.81851901,5.610491364,21.06173097,45.53225806,46.0,2.00577989,12,125.9129032,127.1,4.22,34,34.0
1311,150.5704587,1088.743611,15725.6,25.19989723,11.21670936,11.12138507,5.721325369,21.59589065,45.31746032,46.0,2.512352953,10,125.8984127,126.9,4.219,28,29.41269841
1312,149.7448706,1088.743611,15725.6,25.64676339,11.21670936,11.12138507,5.721325369,21.59589065,45.31746032,46.0,2.512352953,10,125.8984127,126.9,4.219,28,29.41269841
1313,154.4617786,1090.668958,15980.1,21.51842684,10.57773726,10.64618883,5.65283286,20.4460907,46.46774194,47.0,2.394332973,10,125.9951613,127.4,4.22,30,32.06451613
1314,143.424406,1105.542639,17934.9,28.18624161,11.15921569,11.08525808,5.713721476,21.22338304,46.6984127,47.0,2.952722288,16,126.0079365,127.5,4.22,32,32.71428571
1315,146.0793462,1113.670914,19042.3,28.00918079,11.14790392,11.11063135,5.624766093,21.23393897,46.25396825,47.0,3.226715141,16,126.068254,127.3,4.22,33,33.0
1316,144.2168928,1130.052847,20990.0,29.46813725,11.41507924,11.31382763,5.565209084,21.86458802,45.47619048,46.0,2.623805203,10,126.1714286,127.4,4.22,33,33.0
1317,144.4066456,1138.543542,22050.4,30.125,11.07875655,10.89002327,5.724293114,22.26109478,44.96774194,46.0,1.891984297,9,125.2306452,126.8,4.22,34,34.88709677
1318,151.9431608,1141.640822,22540.0,29.20845831,11.08040755,10.95331174,5.856826117,23.80608726,44.56666667,45.0,2.044233081,9,125.4433333,127.0,4.204,33,33.0
1319,144.3332131,1149.653542,23824.8,31.14898551,10.87476997,10.69471385,5.267915609,20.86633288,45.27868852,45.0,2.211231743,10,120.5147541,127.1,4.221,36,36.0
1320,146.846904,1191.714155,29172.9,31.2278481,11.46948637,11.49212729,5.297024509,20.97337612,42.93506494,43.0,1.81149047,7,99.43376623,106.6,4.22,34,33.94805195
1321,146.1211313,1203.610266,30696.9,28.94419643,10.9912833,11.01428842,5.657334716,21.12687743,46.85,47.0,2.174281491,10,126.0933333,130.7,4.22,32,33.46666667
1322,146.5053181,1203.610266,30696.9,28.42481598,10.9912833,11.01428842,5.657334716,21.12687743,46.85,47.0,2.174281491,10,126.0933333,130.7,4.22,32,33.46666667
1323,139.4541694,1212.536042,32043.2,30.88206481,10.2912178,10.58411644,4.849426583,19.77011542,47.46551724,48.0,1.693960033,8,116.4775862,128.0,4.205,35,35.39655172
1324,147.5909722,1214.653137,32220.2,29.32336579,11.11282541,10.99945089,5.61121038,21.57837395,47.41666667,48.0,2.123610657,9,126.7066667,127.8,4.219,34,34.0
1325,146.9453288,1214.653137,32220.2,29.0087822,11.11282541,10.99945089,5.61121038,21.57837395,47.41666667,48.0,2.123610657,9,126.7066667,127.8,4.219,34,34.0
1326,149.3269377,1236.775185,34819.5,19.43028705,10.90098539,10.79514517,5.64829399,21.29527261,46.66666667,47.0,3.77964473,16,126.0746032,127.1,4.219,26,27.87301587
1327,138.3592901,1238.771516,35034.6,19.95626722,11.0430966,10.97605681,5.753341911,21.488279,47.828125,48.0,2.75314983,12,125.1765625,126.9,4.221,25,27.703125
1328,146.8316514,1241.71103,35317.3,21.7681325,11.40192446,11.36086488,5.595255907,21.86661746,49.171875,49.5,2.880726295,13,126.04375,127.4,4.22,31,31.90625
1329,143.5304299,1248.76191,36545.9,21.40980278,11.48628581,11.46530454,5.597063563,21.57648181,49.140625,49.5,3.268539369,13,126.19375,127.5,4.22,32,32.671875
1330,148.0826285,1313.507731,43048.5,20.83247089,10.65242672,10.58771993,5.700776281,21.34107701,48.41666667,49.0,2.622286958,11,125.9366667,127.5,4.22,25,27.13333333
1331,149.0054181,1371.804155,49640.9,17.71920404,8.832317511,8.255902766,5.017070208,23.19371634,47.08928571,49.0,3.924632766,13,118.9267857,128.1,4.219,24,25.98214286
1332,142.1457278,1576.632917,61882.1,29.1142638,10.84555572,10.74905938,5.633650158,21.34728567,51.70491803,53.0,2.227578722,9,125.7590164,126.9,4.22,33,33.52459016
1333,143.62448,1039.876019,14553.2,30.38689218,11.52115447,11.43069863,5.795837692,22.46646574,50.796875,51.0,2.31961532,17,125.7796875,126.7,4.212,28,29.78125
1334,146.9700699,1063.539826,16610.4,27.79516129,12.00979381,11.95109763,5.939865702,23.0701589,50.4,51.0,2.345535858,18,126.6046154,127.6,4.221,31,32.21538462
1335,146.7760901,1063.539826,16610.4,27.31508876,12.00979381,11.95109763,5.939865702,23.0701589,50.4,51.0,2.345535858,18,126.6046154,127.6,4.221,31,32.21538462
1336,138.1128739,1063.917465,16748.2,29.76538462,10.97485923,10.77148907,5.823562821,22.0942998,47.59701493,48.0,1.932129762,16,118.0238806,119.6,4.206,31,32.20895522
1337,121.8756325,1184.323009,45258.5,31.49820789,10.9831065,10.90304755,5.607506065,21.50643328,57.59016393,58.0,2.718347191,19,126.5360656,127.6,4.211,34,34.0
1338,135.3474142,1188.266759,46294.1,33.2556391,11.61099226,11.51265827,5.785182654,22.55334848,56.55555556,57.0,2.574464209,18,126.4063492,127.5,4.214,35,34.85714286
1339,133.9325694,1188.266759,46294.1,33.16237624,11.61099226,11.51265827,5.785182654,22.55334848,56.55555556,57.0,2.574464209,18,126.4063492,127.5,4.214,35,34.85714286
1340,134.9301894,1188.266759,46294.1,33.29014085,11.61099226,11.51265827,5.785182654,22.55334848,56.55555556,57.0,2.574464209,18,126.4063492,127.5,4.214,35,34.85714286
1341,148.9291017,1197.460914,47989.4,31.0883905,11.7207753,11.63848121,5.838492466,22.66992049,57.15625,58.0,2.37972392,16,125.6640625,126.7,4.25,34,34.0
1342,148.4708031,1197.460914,47989.4,31.03318584,11.7207753,11.63848121,5.838492466,22.66992049,57.15625,58.0,2.37972392,16,125.6640625,126.7,4.25,34,34.0
1343,148.7675455,1197.460914,47989.4,31.02901786,11.7207753,11.63848121,5.838492466,22.66992049,57.15625,58.0,2.37972392,16,125.6640625,126.7,4.25,34,34.0
1344,131.4019745,1232.412963,48281.6,27.71052632,11.33929069,11.20033164,5.771467996,22.34093672,56.33333333,57.0,2.026395863,15,118.373913,119.6,4.216,29,31.26086957
1345,128.5359701,1240.308426,49465.7,26.47524752,10.62132601,10.40427922,5.670239531,21.62999119,58.57377049,59.0,2.336166233,16,126.204918,127.1,4.217,25,26.72131148
1346,142.5929519,1311.387813,63610.9,23.28781204,11.94977215,11.91728732,6.070804366,23.03380561,59.9,60.0,2.001071142,13,119.5128571,123.3,4.239,27,29.22857143
1347,127.2679661,1435.243333,83339.8,30.10031348,10.05686641,9.871666667,5.481485411,20.10222222,63.64102564,64.0,1.869510373,16,126.5162393,127.1,4.215,28,29.46153846
1348,131.568176,1437.426505,83774.9,25.49923195,8.952688481,8.753515094,5.44400769,18.59116747,54.68627451,55.0,1.196239141,12,91.01633987,91.9,4.219,25,25.98039216
1349,135.9684959,1440.280208,84432.2,29.01772152,11.06374155,11.03103694,5.753269905,21.23916667,64.31707317,65.0,2.467074477,17,127.0097561,127.8,4.231,30,31.61788618
1350,132.3234494,1442.158588,84908.9,29.64723032,11.59234182,11.48174457,5.788726774,22.56875937,64.74603175,65.0,2.684276699,18,126.2809524,127.5,4.215,29,31.26984127
1351,126.2069722,1446.219236,85777.7,23.76666667,7.156690007,6.286152439,4.896125778,17.21892343,63.36,65.0,4.852875436,21,122.836,131.2,4.215,24,26.38
1352,130.6550543,1447.263345,86062.7,28.19829684,11.9611553,11.83882254,6.02996785,23.15204406,61.55384615,63.0,3.945906425,18,125.48,129.6,4.221,29,30.36923077
1353,129.8369438,1450.320174,86929.4,30.90920097,3.285422301,2.19386207,3.863465679,14.99697495,63.08571429,65.0,6.82588112,39,122.52,128.0,4.222,34,34.0
1354,128.9432323,1453.252546,87551.0,30.77810651,10.89870694,10.73679605,5.681462424,21.90011474,62.45901639,63.0,2.473291896,17,126.0672131,127.0,4.213,29,30.36065574
1355,129.706691,1460.250949,88402.0,31.33445946,10.8336643,10.67664769,5.588727371,21.69415019,63.91666667,65.0,2.485234172,18,126.5916667,128.1,4.215,34,34.0
1356,123.1055233,1470.265625,90486.2,29.12337662,10.14772414,9.855287499,5.47500048,20.98442708,61.96551724,62.0,2.385050547,17,126.0310345,127.0,4.211,26,28.24137931
1357,131.1286168,1474.206019,91334.4,32.16223404,11.25725304,11.08942033,5.670776879,22.53536139,61.22580645,62.0,2.574185464,19,126.6451613,127.9,4.215,33,34.25806452
1358,137.8837102,1588.936863,117649.3,30.35408022,11.18034602,11.08244076,5.673573462,21.92654454,65.9047619,67.0,2.664965444,18,124.6904762,125.9,4.208,34,34.0
1359,133.4280837,1588.936863,117649.3,31.32822757,11.18034602,11.08244076,5.673573462,21.92654454,65.9047619,67.0,2.664965444,18,124.6904762,125.9,4.208,34,34.0
1360,134.0055942,1591.532986,117894.9,30.94994499,9.986262702,9.771172613,5.428085314,20.50837069,66.72413793,68.0,2.740457446,17,125.0517241,126.2,4.208,33,34.55172414
1361,135.0097438,1591.532986,117894.9,31.80473373,9.986262702,9.771172613,5.428085314,20.50837069,66.72413793,68.0,2.740457446,17,125.0517241,126.2,4.208,33,34.55172414
1362,116.7216476,1639.590486,131820.0,27.47938144,7.024980281,6.331632991,4.670066093,17.29801891,69.72916667,70.0,2.682812449,17,125.0020833,126.9,4.216,24,26.52083333
1363,129.6394631,1663.012222,138633.1,28.53217822,11.30510507,11.18155864,5.793422251,22.43916686,66.3015873,68.0,3.254471506,18,125.5730159,126.5,4.218,28,29.55555556
1364,122.2558408,1664.002917,138777.1,22.19419924,9.311981418,9.669068847,4.727031864,16.96160531,60.79310345,60.0,3.968664418,18,103.7534483,127.0,4.249,21,23.01724138
1365,135.9609506,1106.197778,31963.9,31.21336761,10.85318017,10.74339518,5.526475688,20.98059916,41.18461538,42.0,2.892389524,15,120.4076923,121.8,4.213,34,34.8
1366,132.4241363,1219.377442,60175.8,30.98731343,10.01367817,9.846278608,5.553248107,20.20640137,47.68253968,48.0,1.815501127,11,119.2952381,120.3,4.211,28,29.96825397
1367,133.0354743,1219.377442,60175.8,30.30392157,10.01367817,9.846278608,5.553248107,20.20640137,47.68253968,48.0,1.815501127,11,119.2952381,120.3,4.211,28,29.96825397
1368,128.1179035,1271.000394,68746.4,22.85507246,10.44446325,10.9932299,5.098461314,18.41908619,42.65714286,42.0,4.035151667,23,99.06714286,120.5,4.213,21,23.32857143
1369,126.5240355,1271.000394,68746.4,16.39580468,10.44446325,10.9932299,5.098461314,18.41908619,42.65714286,42.0,4.035151667,23,99.06714286,120.5,4.213,21,23.32857143
1370,138.5653408,1477.058993,104121.7,30.94723618,10.68732412,10.39086907,5.701588982,23.06869128,50.578125,51.0,2.283122091,13,118.50625,119.5,4.216,34,34.96875
1371,140.2278768,1477.058993,104121.7,30.94874101,10.68732412,10.39086907,5.701588982,23.06869128,50.578125,51.0,2.283122091,13,118.50625,119.5,4.216,34,34.96875
1372,131.3242663,1484.043438,105578.3,29.83206107,10.15888017,9.962195205,5.529728737,20.57352862,54.20634921,54.0,2.056030465,15,118.2111111,119.2,4.202,30,31.28571429
1373,141.9276478,1497.055637,107208.5,34.15966667,10.75823672,10.64382108,5.506957756,21.02286198,50.625,51.0,1.780975856,13,118.2453125,119.3,4.216,36,36.6875
1374,162.7876716,1516.057072,112942.1,33.78717077,10.67935367,10.53138517,5.47422261,20.94422463,50.05555556,50.0,1.94761646,11,118.2055556,119.6,4.201,36,36.0
1375,134.0128715,1516.057072,112942.1,33.6995614,10.67935367,10.53138517,5.47422261,20.94422463,50.05555556,50.0,1.94761646,11,118.2055556,119.6,4.201,36,36.0
1376,136.0321264,1518.062998,113490.6,33.59064327,10.6340184,10.53299554,5.519212195,20.93213544,48.79661017,49.0,1.811261018,12,118.4949153,119.7,4.213,37,37.0
1377,132.4917825,1519.173461,113671.1,33.203125,10.35902656,10.13379562,5.437160037,20.56079587,50.53571429,50.0,2.008591242,15,118.1071429,119.4,4.208,36,36.83928571
1378,132.9077714,1519.173461,113671.1,32.74249423,10.35902656,10.13379562,5.437160037,20.56079587,50.53571429,50.0,2.008591242,15,118.1071429,119.4,4.208,36,36.83928571
1379,135.6140962,1521.062569,114092.0,32.96993127,10.70324764,10.62476586,5.588527112,21.87550085,48.52631579,49.0,1.612508813,11,118.2578947,119.9,4.216,36,36.0
1380,128.386034,1523.055521,114595.7,33.35602094,9.639519425,9.859280914,4.851869605,20.02999249,51.07692308,51.0,1.47864483,11,113.425,119.2,4.207,36,36.0
1381,136.0151486,1528.06375,115718.4,33.06727273,10.89526211,10.52323227,5.606633291,22.421267,47.81967213,48.0,1.797158018,10,118.0754098,119.1,4.22,37,37.0
1382,136.1013152,1594.121157,121085.2,27.13921283,10.82562547,10.72732445,5.592576547,21.25626682,47.36923077,48.0,1.441892248,9,118.0323077,119.1,4.201,30,31.55384615
1383,140.9012754,1594.121157,121085.2,24.44946452,10.82562547,10.72732445,5.592576547,21.25626682,47.36923077,48.0,1.441892248,9,118.0323077,119.1,4.201,30,31.55384615
1384,120.8324876,1594.121157,121085.2,26.41871921,10.82562547,10.72732445,5.592576547,21.25626682,47.36923077,48.0,1.441892248,9,118.0323077,119.1,4.201,30,31.55384615
1385,134.3186259,1594.121157,121085.2,29.01724138,10.82562547,10.72732445,5.592576547,21.25626682,47.36923077,48.0,1.441892248,9,118.0323077,119.1,4.201,30,31.55384615
1386,145.4759417,379.5212269,3764.8,31.92800265,12.71195955,12.3251585,7.578636592,26.25048114,32.90196078,33.0,1.208708628,4,59.52941176,60.2,4.25,35,35.0
1387,148.6081481,379.5212269,3764.8,31.27232143,12.71195955,12.3251585,7.578636592,26.25048114,32.90196078,33.0,1.208708628,4,59.52941176,60.2,4.25,35,35.0
1388,138.1272084,544.4226389,9399.5,9.52673147,12.45146521,11.53984221,7.509933387,26.35316399,36.30769231,36.0,1.690908512,8,59.3,59.9,4.249,19,19.95384615
1389,137.9770227,544.4226389,9399.5,15.24800456,12.45146521,11.53984221,7.509933387,26.35316399,36.30769231,36.0,1.690908512,8,59.3,59.9,4.249,19,19.95384615
1390,132.5754108,713.4205556,16074.3,27.27367326,10.68915607,10.76964803,5.548156558,20.11523379,36.77,37.0,1.355396621,6,59.331,60.0,4.251,28,28.69
1391,134.2386317,713.4205556,16074.3,27.34641407,10.68915607,10.76964803,5.548156558,20.11523379,36.77,37.0,1.355396621,6,59.331,60.0,4.251,28,28.69
1392,134.9391481,868.7051389,21969.6,23.09825328,11.01550011,11.03172113,5.991586201,21.29824376,37.33333333,37.0,1.318094738,6,58.02121212,59.9,4.25,24,24.0
1393,130.8338777,868.7051389,21969.6,19.73668122,11.01550011,11.03172113,5.991586201,21.29824376,37.33333333,37.0,1.318094738,6,58.02121212,59.9,4.25,24,24.0
1394,132.8052332,868.7051389,21969.6,21.1807564,11.01550011,11.03172113,5.991586201,21.29824376,37.33333333,37.0,1.318094738,6,58.02121212,59.9,4.25,24,24.0
1395,135.5332639,885.7130903,22574.8,19.00677507,10.49720728,10.54452127,5.604142582,19.8652834,40.73333333,41.0,1.873457037,10,59.17428571,60.0,4.25,20,20.8
1396,141.4285507,885.7130903,22574.8,19.02445652,10.49720728,10.54452127,5.604142582,19.8652834,40.73333333,41.0,1.873457037,10,59.17428571,60.0,4.25,20,20.8
1397,115.1790532,783.5125463,57987.7,30.54181064,10.81324141,10.93793299,5.514070858,20.09479475,41.07692308,41.0,1.567042214,7,124.9365385,127.7,4.25,36,36.86538462
1398,135.0350286,785.5734491,58515.3,28.40948276,10.84618127,10.89530695,5.498777614,20.24691053,41.15909091,41.0,1.55129245,5,123.6977273,126.8,4.249,37,37.0
1399,137.4626403,796.9933102,60530.5,35.55661765,8.109536841,6.096068332,7.955869155,32.08129984,42.08695652,42.5,4.417485449,14,111.9804348,160.3,4.229,37,36.7173913
1400,137.2378596,796.9933102,60530.5,35.93481848,8.109536841,6.096068332,7.955869155,32.08129984,42.08695652,42.5,4.417485449,14,111.9804348,160.3,4.229,37,36.7173913
1401,137.9257389,796.9933102,60530.5,36.0171635,8.109536841,6.096068332,7.955869155,32.08129984,42.08695652,42.5,4.417485449,14,111.9804348,160.3,4.229,37,36.7173913
1402,130.8263329,1056.736782,40856.3,29.83066667,10.40870007,10.26811097,5.484849017,20.5142253,37.77966102,38.0,1.074635084,7,126.9830508,128.0,4.22,28,30.16949153
1403,131.6495,871.6897106,3769.8,25.28642715,8.334867885,7.999886813,5.445959038,18.62548972,45.7037037,46.0,1.4861039,7,124.2851852,126.4,4.22,25,26.44444444
1404,139.0758906,880.5396412,5939.6,25.97118644,10.98408047,10.93606899,5.649836698,21.24874427,40.09677419,40.5,1.653048771,7,125.3612903,126.2,4.22,29,30.30645161
1405,142.0820787,888.7269907,7925.9,21.53578464,10.98544055,10.97082502,5.593868254,20.94989745,40.26229508,41.0,1.618556728,8,125.5901639,126.7,4.22,31,32.1147541
1406,136.9778271,981.4597338,27922.1,25.77317881,11.03331493,10.99704317,5.58566045,21.11541725,43.81967213,44.0,2.191699668,9,126.0016393,127.1,4.219,31,32.09836066
1407,131.5491542,1203.941678,68004.6,26.5760181,10.67522973,10.64318391,5.440094984,20.38522335,42.69491525,43.0,1.897851035,8,125.6305085,126.8,4.22,31,31.98305085
1408,141.3604298,1225.511134,72038.5,23.50322581,10.92106118,10.84608151,5.491684108,20.98581699,41.6,42.0,2.346628788,9,127.03,128.0,4.22,29,30.63333333
1409,131.3532077,1233.45059,73436.5,22.52077748,10.93693135,10.9276357,5.53788458,20.89052033,42.52459016,43.0,2.316063346,10,126.7639344,127.7,4.221,26,27.93442623
1410,131.3766828,1233.45059,73436.5,23.28939158,10.93693135,10.9276357,5.53788458,20.89052033,42.52459016,43.0,2.316063346,10,126.7639344,127.7,4.221,26,27.93442623
1411,131.4832302,1233.45059,73436.5,24.13508772,10.93693135,10.9276357,5.53788458,20.89052033,42.52459016,43.0,2.316063346,10,126.7639344,127.7,4.221,26,27.93442623
1412,135.0421744,1370.055046,87355.5,28.5186722,10.80798711,10.79182088,5.463704205,20.65945243,43.76666667,44.0,2.231342396,9,126.0966667,127.3,4.212,31,32.28333333
1413,132.872807,1376.050185,87744.6,29.46436782,10.75546442,10.71518998,5.413868399,20.60272197,42.26666667,43.0,2.257333727,9,126.245,127.6,4.213,32,33.1
1414,131.0679451,1447.30544,89300.8,26.68110236,10.63380774,10.55270723,5.446861632,20.64781698,45.53333333,46.0,2.232089206,9,125.76,127.1,4.221,26,28.16666667
1415,135.1133431,1450.398692,90456.7,27.57079646,10.50405992,10.43406303,5.350974397,20.37235683,45.3220339,45.0,2.288072818,8,125.7525424,127.2,4.22,32,32.69491525
1416,137.8236464,1467.167292,96501.3,28.24144487,10.69035712,10.6170901,5.410540839,20.48204795,41.61016949,41.0,1.66740384,6,126.3864407,128.1,4.218,30,31.76271186
1417,135.4040223,1469.275394,97071.6,30.37310195,10.59750103,10.55492689,5.350138729,20.27549258,42.91525424,43.0,2.149403824,8,125.4898305,126.5,4.219,33,33.0
1418,128.022597,869.7202315,3561.6,25.87748344,9.818186682,10.00690533,4.724230685,18.45515425,48.77192982,49.0,3.459122411,13,121.1982456,126.9,4.218,27,28.73684211
1419,128.2320022,869.7202315,3561.6,26.01020408,9.818186682,10.00690533,4.724230685,18.45515425,48.77192982,49.0,3.459122411,13,121.1982456,126.9,4.218,27,28.73684211
1420,133.0140209,884.6562037,6110.7,26.27065767,10.73733603,10.69554901,5.568481636,20.78352739,46.0,47.0,3.502380143,13,125.79,126.8,4.211,29,30.53333333
1421,132.7673487,1235.206979,67345.0,27.38970588,10.79028583,10.69196124,5.793628942,21.16485992,40.6557377,40.0,4.608919527,20,125.4344262,129.8,4.203,29,30.90163934
1422,130.3993056,1433.344039,102525.6,27.23445378,10.6048602,10.52203064,5.439282696,20.62322312,32.58333333,33.0,2.525151261,10,125.07,126.0,4.209,28,29.1
1423,130.0998038,1433.344039,102525.6,27.50821355,10.6048602,10.52203064,5.439282696,20.62322312,32.58333333,33.0,2.525151261,10,125.07,126.0,4.209,28,29.1
1424,134.340884,1436.088912,102806.1,27.33333333,10.31584388,10.20861759,5.492185283,20.30888889,33.13071895,33.0,2.082271292,9,96.79934641,98.3,4.217,31,32.21568627
1425,133.7728443,1436.088912,102806.1,27.63664987,10.31584388,10.20861759,5.492185283,20.30888889,33.13071895,33.0,2.082271292,9,96.79934641,98.3,4.217,31,32.21568627
1426,133.2715991,1436.088912,102806.1,28.06118143,10.31584388,10.20861759,5.492185283,20.30888889,33.13071895,33.0,2.082271292,9,96.79934641,98.3,4.217,31,32.21568627
1427,133.1945716,1436.088912,102806.1,28.64489112,10.31584388,10.20861759,5.492185283,20.30888889,33.13071895,33.0,2.082271292,9,96.79934641,98.3,4.217,31,32.21568627
1428,122.7517664,1440.765359,103644.2,26.3125,8.592793272,8.237214508,4.88197102,17.66103519,31.36448598,31.0,1.5186844,6,121.7560748,125.7,4.215,26,27.37383178
1429,127.0679715,1442.786146,104090.7,30.31340206,10.58113298,10.6490378,5.322285923,19.72592199,32.51282051,32.5,1.892926033,8,95.23846154,96.9,4.214,33,33.82051282
1430,136.0362014,1454.150718,106385.2,31.66951788,10.88140592,10.83777905,5.435621075,20.70536564,33.63934426,34.0,2.048852433,8,123.7836066,124.8,4.22,35,35.0
1431,129.2100593,1455.138866,106600.4,26.44347826,10.4886082,10.44006398,5.237593426,20.08061669,34.37931034,35.0,2.427057152,10,126.0017241,127.8,4.22,32,32.0
1432,132.8314366,1462.291076,108363.8,27.8908046,10.34249068,10.3033441,5.359123508,20.05920724,34.03448276,34.5,2.157309285,7,125.7275862,127.0,4.22,31,32.56896552
1433,124.5789004,1475.313981,110117.1,30.5625,9.543382061,9.358124608,5.236314392,19.35522672,33.73214286,33.5,1.529368117,6,125.9767857,127.2,4.219,30,31.58928571
