,mileage,ave_Tem,mean_Q,median_Q,std_Q,delta_Q,mean_dV,median_dV,std_dV,delta_dV,mean_current,max_current,cha_end_v,t_min,t_min_mean
755,0.2025060299150578,0.5406931738647895,0.27500664828665317,0.35684962787676744,0.12809469333597734,0.07859082375140058,0.2696406612788632,0.2767857142857143,0.1968870646962836,0.1951219512195122,0.780329661562463,0.6202872531418311,0.095238095238102,0.4193548387096774,0.4112718164948493
756,0.2643582836700674,0.6562979952506395,0.3153953001254628,0.4158128428854638,0.15056154626496315,0.08230708731023996,0.3049618976909414,0.30357142857142855,0.18524558406092545,0.2439024390243903,0.9570636954346382,0.7055655296229801,0.31746031746031633,0.5806451612903225,0.5756951954342986
757,0.2643582836700674,0.7112700902824801,0.3153953001254628,0.4158128428854638,0.15056154626496315,0.08230708731023996,0.3049618976909414,0.30357142857142855,0.18524558406092545,0.2439024390243903,0.9570636954346382,0.7055655296229801,0.31746031746031633,0.5806451612903225,0.5756951954342986
758,0.31140799774280914,0.7134746539478766,0.28675943323231484,0.37848883582950726,0.13959254857120618,0.07535581117040317,0.2985669988454708,0.30357142857142855,0.12294561389880784,0.21951219512195125,0.9469400294129929,0.6956912028725315,0.06349206349206327,0.7096774193548386,0.6935929587324461
759,0.3159332972690859,0.7520836202860279,0.30502751771653197,0.4022751219675417,0.14690160648545753,0.07967515151504558,0.3184782925399645,0.3214285714285714,0.14166905867825655,0.1951219512195122,0.9618089428810904,0.7046678635547576,0.31746031746031633,0.7741935483870966,0.7341014607454934
760,0.3187725539802363,0.7352116460183744,0.27717310712318527,0.3656273320034654,0.13700583116618326,0.07214368705729926,0.31621015239786854,0.3125,0.15504312768433376,0.3902439024390244,0.9525563385839403,0.7037701974865349,0.31746031746031633,0.7419354838709676,0.7020451411266109
761,0.3197799838288885,0.7715057495031072,0.3158227695495006,0.4164114782282733,0.15226467844181757,0.08221590828558675,0.3317481235346359,0.33035714285714285,0.14899599680089481,0.1951219512195122,0.9668067982157783,0.7127468581687613,0.31746031746031633,0.7419354838709676,0.6798436899247067
762,0.32185778113254726,0.8004516965754962,0.2868248498643705,0.3765784628999991,0.1386473382179214,0.07499975601655821,0.33058737060390764,0.33035714285714285,0.10849972897999449,0.21951219512195125,0.9601864257679503,0.7046678635547576,0.31746031746031633,0.8387096774193549,0.7771885139011996
763,0.3339231771588723,0.7142400093419233,0.27845183379514643,0.3647273413348664,0.13658809847544345,0.07644816289301207,0.3281778880106573,0.33035714285714285,0.08686177090696742,0.1951219512195122,0.9588579542484158,0.7019748653500897,0.31746031746031633,0.7419354838709676,0.7037207223310291
764,0.36369716050780804,0.6503042498455719,0.27126744303597156,0.35869503319505,0.14463295514708668,0.07301119665739914,0.324935340142096,0.33035714285714285,0.1644921196919505,0.2682926829268293,0.9644658075925002,0.7136445242369838,0.7936507936507979,0.6774193548387096,0.6411334673994586
765,0.3643575772275471,0.5628049511386471,0.21993140737173753,0.3030446722368908,0.10736505050308741,0.050648516838332394,0.26429182291296627,0.2589285714285714,0.11545169286436968,0.1951219512195122,0.6991631918272964,0.7082585278276481,0.7936507936507979,0.3548387096774194,0.345145745914849
766,0.36516292170069403,0.7292686989832375,0.29950628280209496,0.39431731007606435,0.14085784911735932,0.07804202190456407,0.3361983321492007,0.3392857142857143,0.16166038913656808,0.21951219512195125,0.9737130428846353,0.7136445242369838,0.6666666666666714,0.7096774193548386,0.6710441578358359
767,0.37080140338017764,0.5740544173269888,0.06572912456234883,0.22164739934541525,0.5761705934790329,0.6471726809254283,0.29840142095914746,0.3125,0.20713615085543918,0.1951219512195122,0.8424641276567028,0.696588868940754,0.11111111111111427,0.4193548387096774,0.4001395623655834
768,0.37080140338017764,0.5917443937163178,0.06572912456234883,0.22164739934541525,0.5761705934790329,0.6471726809254283,0.29840142095914746,0.3125,0.20713615085543918,0.1951219512195122,0.8424641276567028,0.696588868940754,0.11111111111111427,0.4193548387096774,0.4001395623655834
769,0.3747891643705501,0.675025721591066,0.34657758082238904,0.4599821115104298,0.1537612838645046,0.08485390151559451,0.26659430301953824,0.26785714285714285,0.08276098573484941,0.14634146341463417,0.8268961754322514,0.6337522441651706,0.7777777777777857,0.6129032258064516,0.5951176394627016
770,0.3747891643705501,0.6671099148314787,0.34657758082238904,0.4599821115104298,0.1537612838645046,0.08485390151559451,0.26659430301953824,0.26785714285714285,0.08276098573484941,0.14634146341463417,0.8268961754322514,0.6337522441651706,0.7777777777777857,0.6129032258064516,0.5951176394627016
771,0.3868768240399393,0.43489223365627405,0.32538529955033363,0.4289309661318875,0.1556629975852732,0.08426365287520522,0.3296540641207816,0.33035714285714285,0.1453978302266097,0.1951219512195122,0.9669553739177671,0.7082585278276481,0.7936507936507979,0.5161290322580645,0.5088464329873039
772,0.3868768240399393,0.4456141617543611,0.32538529955033363,0.4289309661318875,0.1556629975852732,0.08426365287520522,0.3296540641207816,0.33035714285714285,0.1453978302266097,0.1951219512195122,0.9669553739177671,0.7082585278276481,0.7936507936507979,0.5161290322580645,0.5088464329873039
773,0.3868768240399393,0.48196395826411353,0.32538529955033363,0.4289309661318875,0.1556629975852732,0.08426365287520522,0.3296540641207816,0.33035714285714285,0.1453978302266097,0.1951219512195122,0.9669553739177671,0.7082585278276481,0.7936507936507979,0.5161290322580645,0.5088464329873039
774,0.38821756631408055,0.48324961470743844,0.16221477590938677,0.24791376131400591,0.12907693024618294,0.09891988898282439,0.3046181172291297,0.2901785714285714,0.49436627137586564,0.5365853658536586,0.7673882529377679,0.718132854578097,0.8095238095238244,0.32258064516129026,0.3702871496794589
775,0.08886640165795638,0.5382503117687847,0.17862325890717404,0.22523850926095984,0.11160279376830336,0.05471713365831679,0.25133214920071045,0.25,0.3110506380831723,0.4634146341463415,0.47461573812445257,0.4515260323159785,0.3015873015873183,0.25806451612903225,0.253844198285985
